개방자치단체코드,관리번호,인허가일자,인허가취소일자,영업상태코드,영업상태명,상세영업상태코드,상세영업상태명,폐업일자,휴업시작일자,휴업종료일자,재개업일자,전화번호,소재지면적,소재지우편번호,지번주소,도로명주소,도로명우편번호,사업장명,최종수정일자,데이터갱신구분,데이터갱신일자,업태구분명,좌표정보(X),좌표정보(Y),위생업태명,건물지상층수,건물지하층수,사용시작지상층,사용끝지상층,사용시작지하층,사용끝지하층,한실수,양실수,욕실수,발한실여부,좌석수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조수,침대수,다중이용업소여부
3200000,3200000-202-2000-00479,20001227,,3,폐업,2,폐업,20030201,,,,02 8874558,509.76,151892,서울특별시 관악구 신림동 1432-78번지 ,,,신림,2003-03-24 0:00,I,59:59.0,공동탕업,,,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3200000,3200000-202-1989-00480,19890803,,3,폐업,2,폐업,19981022,,,,02   00000,342.62,151903,서울특별시 관악구 신림동 1653-0번지 ,,,강남,2001-09-29 0:00,I,59:59.0,공동탕업,191494.2172,442341.132,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3200000,3200000-202-1991-00484,19910319,,3,폐업,2,폐업,20000327,,,,208526402,243.7,151898,서울특별시 관악구 신림동 730-8번지 ,,,중앙,2001-12-05 0:00,I,59:59.0,공동탕업,192519.7181,441334.8151,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3200000,3200000-202-1991-00487,19911113,,3,폐업,2,폐업,20190627,,,,02 8551188,332.29,151871,서울특별시 관악구 신림동 478-23번지 ,서울특별시 관악구 난곡로74길 75 (신림동),8704,은천탕,2019-06-27 15:01,U,40:00.0,공동탕업,192671.0637,442718.7686,공동탕업,4,1,1,2,1,1,0,0,2,Y,0,,,,임대,0,,,0,0,N
3210000,3210000-202-1999-00196,19991220,,3,폐업,2,폐업,20040224,,,,,,137830,"서울특별시 서초구 방배동 790-1번지 (2,3,4층) ",,,우승사우나탕,2007-10-02 10:04,I,59:59.0,공동탕업,198703.043,443354.6094,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3200000,3200000-202-2000-00478,20000721,,3,폐업,2,폐업,20050415,,,,02 5846332,282.31,151800,서울특별시 관악구 남현동 1067-6번지 ,,,시온탕,2003-09-02 0:00,I,59:59.0,공동탕업,197865.7967,441457.5737,공동탕업,4,1,1,2,1,1,,,2,Y,,,,,,,,,,,N
3200000,3200000-202-1993-00469,19931203,,3,폐업,2,폐업,20170504,,,,02 8514780,238.06,151901,서울특별시 관악구 신림동 1631-6번지 ,서울특별시 관악구 문성로 230 (신림동),8843,은성목욕탕,2017-05-04 15:11,I,59:59.0,공동탕업,193658.6949,441877.1333,공동탕업,5,1,1,2,0,0,0,0,2,Y,0,,,,,0,,,0,0,N
3200000,3200000-202-1993-00471,19931220,,3,폐업,2,폐업,20051231,,,,02 8770056,562.35,151843,서울특별시 관악구 봉천동 951-10번지 ,,,봉일탕,2004-11-20 0:00,I,59:59.0,공동탕업,194519.9094,442613.3807,공동탕업,5,1,2,4,,,,,2,Y,,,,,,,,,,,N
3200000,3200000-202-1997-00511,19971007,,3,폐업,2,폐업,20010419,,,,02 8627800,"1,055.35",151877,서울특별시 관악구 신림동 564-13번지 ,,,천희헬스대중사우나,2001-06-07 0:00,I,59:59.0,공동탕업,191810.9557,442092.3975,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3200000,3200000-202-1982-00421,19821109,,3,폐업,2,폐업,20030429,,,,02 8625080,270,151888,서울특별시 관악구 신림동 607-83번지 ,,,태양탕,2003-04-28 0:00,I,59:59.0,공동탕업,192663.4394,441454.3333,공동탕업,3,1,1,2,,,,,2,Y,,,,,,,,,,,N
3200000,3200000-202-1982-00413,19820109,,3,폐업,2,폐업,20070806,,,,02 8898375,315,151836,서울특별시 관악구 봉천동 879-3번지 ,,,21C천연옥사우나,2007-05-21 0:00,I,59:59.0,공동탕업,195302.5057,441939.5774,공동탕업,3,1,1,3,1,1,,,2,Y,,,,,자가,,,,,,N
3200000,3200000-202-2003-00003,20031125,,3,폐업,2,폐업,20211103,,,,02 889 4425,428.33,151836,서울특별시 관악구 봉천동 875-10 예성아이라이프 지하101 ,"서울특별시 관악구 남부순환로 1798 (봉천동,예성아이라이프 지하101)",8786,예성사우나,2021-11-03 10:52,U,40:00.0,공동탕업,195496.515,442114.4358,공동탕업,15,2,0,0,1,1,0,0,3,N,0,,,,,0,0,0,0,0,N
3200000,3200000-202-2005-00002,20051205,,3,폐업,2,폐업,20090831,,,,02 8562060,"1,320.00",151876,서울특별시 관악구 신림동 534-1번지 ,,,녹주맥반석 관악점,2007-02-28 0:00,I,59:59.0,찜질시설서비스영업,192136.9066,442622.3485,찜질시설서비스영업,2,,1,1,,,,,2,N,,,,,임대,,,,,,N
3200000,3200000-202-2002-00002,20020515,,3,폐업,2,폐업,20060704,,,,02 8788003,988.97,151891,서울특별시 관악구 신림동 1426-7번지 ,,,가야사우나,2006-05-16 0:00,I,59:59.0,공동탕업,193750.8259,442753.2193,공동탕업,2,1,2,2,,,,,2,Y,,,,,임대,,,,,,N
3200000,3200000-202-2003-00002,20031115,,3,폐업,2,폐업,20080515,,,,02884 3363,"1,784.11",151807,서울특별시 관악구 봉천동 산 101-225번지 (블럭10외3필지) ,,,백두산불가마사우나,2007-02-28 0:00,I,59:59.0,찜질시설서비스영업,195254.3631,443179.9652,찜질시설서비스영업,6,2,2,3,1,1,,,8,Y,,,,,,,,,,,N
3200000,3200000-202-1973-00458,19730419,,3,폐업,2,폐업,20141113,,,,02 8779039,119.84,151803,서울특별시 관악구 봉천동 10-11번지 ,서울특별시 관악구 청림3길 22-6 (봉천동),8731,덕수,2006-05-24 0:00,I,59:59.0,공동탕업,196330.195,443007.0027,공동탕업,2,1,1,2,1,1,,,2,Y,,,,,,,,,,,N
3200000,3200000-202-2000-00477,20000510,,3,폐업,2,폐업,20000928,,,,02 8772677,363.62,151808,서울특별시 관악구 봉천동 17-12번지 ,,,쌍용탕,2001-06-07 0:00,I,59:59.0,공동탕업,196376.662,442724.0906,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3200000,3200000-202-1979-00442,19790209,,3,폐업,2,폐업,20000816,,,,208380382,214.42,151873,서울특별시 관악구 신림동 514-32번지 ,,,흥일,2001-12-19 0:00,I,59:59.0,공동탕업,192346.4758,442568.6014,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3200000,3200000-202-1982-00417,19821013,,3,폐업,2,폐업,20000501,,,,208566272,177.45,151886,서울특별시 관악구 신림동 681-11번지 ,,,화진,2001-05-30 0:00,I,59:59.0,공동탕업,192776.6163,440317.1686,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3200000,3200000-202-1973-00452,19730903,,3,폐업,2,폐업,20051026,,,,02 8777604,373,151864,서울특별시 관악구 신림동 360-6번지 ,,,신일탕,2005-10-26 0:00,I,59:59.0,공동탕업,193813.9675,440783.7702,공동탕업,2,1,1,1,1,1,,,2,Y,,,,,임대,,,,,,N
3200000,3200000-202-2015-00002,20150624,,3,폐업,2,폐업,20171211,,,,02  882 3975,93.56,151830,서울특별시 관악구 봉천동 970-22번지 3층 ,"서울특별시 관악구 봉천로 245, 3층 (봉천동)",8711,광솔트힐링스파,2017-12-11 16:36,I,59:59.0,찜질시설서비스영업,193654.448,443013.4297,찜질시설서비스영업,5,1,3,3,,,0,0,0,Y,0,,,,임대,0,0,0,0,0,N
3210000,3210000-202-1981-00150,19811222,,3,폐업,2,폐업,20021231,,,,5845356,222.26,137841,서울특별시 서초구 방배동 901-2번지 ,,,정산탕,2003-01-15 0:00,I,59:59.0,공동탕업,199502.5451,442621.2298,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3210000,3210000-202-2001-00003,20010710,,3,폐업,2,폐업,20080512,,,,5839070,264,137843,서울특별시 서초구 방배동 923-2번지 ,,,갑을탕,2003-01-15 0:00,I,59:59.0,공동탕업,199466.9419,442404.3146,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3210000,3210000-202-2002-00005,20020109,,3,폐업,2,폐업,20031105,,,,5876785,487.17,137844,서울특별시 서초구 방배동 935-12번지 ,,,광진탕,2003-11-06 0:00,I,59:59.0,공동탕업,199377.3592,442626.1321,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3210000,3210000-202-1976-00001,19761023,,3,폐업,2,폐업,20140521,,,,5823842,176.3,137817,서울특별시 서초구 방배동 436-3번지 ,서울특별시 서초구 방배천로18길 32 (방배동),6677,우래탕,2003-01-15 0:00,I,59:59.0,공동탕업,198567.377,442261.9707,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3210000,3210000-202-2003-00011,20030919,,3,폐업,2,폐업,20131203,,,,02  523 1763,537.9,137818,서울특별시 서초구 방배동 450-27번지 지하 ,"서울특별시 서초구 방배천로2길 15 (방배동,지하)",6693,오륜사우나,2008-06-27 14:37,I,59:59.0,공동탕업,198484.9458,441665.7233,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3210000,3210000-202-1977-00001,19771207,,3,폐업,2,폐업,20171103,,,,5854522,145.99,137843,서울특별시 서초구 방배동 914-16번지 ,서울특별시 서초구 효령로27길 35 (방배동),6685,은하탕,2017-11-03 14:13,I,59:59.0,공동탕업,199448.2243,442237.8039,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3210000,3210000-202-2003-00003,20030106,,3,폐업,2,폐업,20140701,,,,02  574 5010,370,137891,서울특별시 서초구 양재동 108-1번지 혜산빌딩 지하 ,"서울특별시 서초구 바우뫼로 150 (양재동,혜산빌딩 지하)",6753,양재목욕탕,2014-06-30 17:53,I,59:59.0,공동탕업,203197.7568,441623.9444,공동탕업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N
3210000,3210000-202-2002-00020,20020406,,3,폐업,2,폐업,20121005,,,,02 5835561,"1,200.00",137857,서울특별시 서초구 서초동 1321-6번지 지하1 ,,,동아웰빙사우나,2009-06-30 11:12,I,59:59.0,공동탕업,202165.5071,443757.1049,공동탕업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N
3210000,3210000-202-1991-00105,19910523,,3,폐업,2,폐업,20170403,,,,02  522 7534,479.25,137872,서울특별시 서초구 서초동 1543-12번지 (지하 1층) ,서울특별시 서초구 반포대로 112 (서초동),6648,장생대중탕,2017-04-03 9:10,I,59:59.0,공동탕업,200721.7249,443110.6094,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3210000,3210000-202-1991-00084,19910711,,3,폐업,2,폐업,20161103,,,,5792112,970.5,137130,서울특별시 서초구 양재동 275-4번지 트윈B동 지하101호 ,"서울특별시 서초구 마방로10길 15 (양재동,트윈B동 지하101호)",6775,트윈대중탕,2016-11-04 11:13,I,59:59.0,공동탕업,203815.6688,441633.344,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3210000,3210000-202-1993-00094,19930211,,3,폐업,2,폐업,20080211,,,,02 5752517,177.14,137130,서울특별시 서초구 양재동 226번지 ,,,트럭터미널대중탕,2007-02-28 0:00,I,59:59.0,공동탕업,203298.8813,439881.7404,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3210000,3210000-202-1993-00181,19930322,,3,폐업,2,폐업,19980825,,,,02 5820011,339.6,137872,서울특별시 서초구 서초동 1536-7번지 ,,,새롬목욕탕,2001-09-29 0:00,I,59:59.0,공동탕업,200802.6272,442654.5236,공동탕업,0,0,0,,0,,0,0,0,N,0,,,,,,,,,,N
3210000,3210000-202-1996-00177,19961230,,3,폐업,2,폐업,20050425,,,,234453121,385.22,137902,서울특별시 서초구 잠원동 8-2번지 지하2층 ,,,대능목욕탕,2003-02-25 0:00,I,59:59.0,공동탕업,201483.4083,446180.261,공동탕업,,,,,,,0,0,0,N,,,,,,,,,,,N
3210000,3210000-202-1998-00180,19980228,,3,폐업,2,폐업,20110531,,,,02 5771777,271,137180,서울특별시 서초구 내곡동 485-18번지 ,,,청계목욕탕,2009-10-23 9:32,I,59:59.0,공동탕업,,,공동탕업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N
3210000,3210000-202-2002-00017,20021112,,3,폐업,2,폐업,20200401,,,,02 5814888,"3,100.00",137859,서울특별시 서초구 서초동 1332-4번지 ,서울특별시 서초구 사임당로 143 (서초동),6624,황금온천,2020-04-07 13:15,U,40:00.0,공동탕업+찜질시설서비스영업,202161.8868,443298.2694,공동탕업+찜질시설서비스영업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N
3210000,3210000-202-1993-00188,19930913,,3,폐업,2,폐업,20040916,,,,02 5922471,0,137884,서울특별시 서초구 서초동 1706-4번지 ,,,세광목욕탕,2003-03-03 0:00,I,59:59.0,공동탕업,200720.9976,443552.1614,공동탕업,,,,,,,0,0,0,N,,,,,,,,,,,N
3210000,3210000-202-1982-00122,19820830,,3,폐업,2,폐업,20170426,,,,02 5352497,754.94,137040,"서울특별시 서초구 반포동 19-4번지 ,17호,18호 (지하 1층) ",서울특별시 서초구 신반포로 194 (반포동),6545,터미널 찜질방,2017-04-26 10:16,I,59:59.0,공동탕업,200554.744,444811.3648,공동탕업,0,0,0,0,1,1,0,0,0,N,0,,,,,0,,,0,0,N
3210000,3210000-202-2018-00002,20180927,,1,영업/정상,1,영업,,,,,262007300,"1,182.00",137160,서울특별시 서초구 신원동 271-21 지하1층 ,"서울특별시 서초구 청계산로9길 1-7, 오라카이 청계산호텔 지하1층 (신원동)",6802,오라카이 청계산호텔 사우나,2020-06-29 14:18,U,40:00.0,공동탕업,204783.6125,438520.182,공동탕업,5,3,,,1,1,0,0,8,Y,0,,,,자가,0,0,0,0,0,Y
3210000,3210000-202-2021-00001,20210104,,1,영업/정상,1,영업,,,,,02  5754562,395,137898,서울특별시 서초구 양재동 365 ,"서울특별시 서초구 강남대로6길 108-4, 지하1층 (양재동)",6789,건희 목욕탕,2021-11-01 14:00,U,40:00.0,공동탕업,203982.9737,440836.8783,공동탕업,0,0,0,0,1,1,0,0,2,Y,0,,,,자가,0,0,0,0,0,N
3210000,3210000-202-2002-00012,20020315,,1,영업/정상,1,영업,,,,,5357112,209.16,137882,서울특별시 서초구 서초동 1686-2 (지하층 101호) ,서울특별시 서초구 서초대로65길 13-18 (서초동),6603,대광탕,2020-08-03 16:44,U,40:00.0,공동탕업,201560.3215,443896.4289,공동탕업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N
3210000,3210000-202-1978-00001,19780410,,1,영업/정상,1,영업,,,,,5732133,197.92,137886,서울특별시 서초구 양재동 1-7 (2층) ,서울특별시 서초구 남부순환로356길 15 (양재동),6738,양재탕,2021-08-13 14:10,U,40:00.0,공동탕업,203288.5583,442465.2677,공동탕업,0,0,2,2,0,0,0,0,0,N,0,,,,,0,,,0,0,N
3210000,3210000-202-1991-00087,19911115,,1,영업/정상,1,영업,,,,,02  596 0313,412.06,137830,서울특별시 서초구 방배동 794-19번지 ,서울특별시 서초구 동광로19길 19 (방배동),6561,그랜드대중목욕탕,2020-06-15 15:36,U,40:00.0,공동탕업,198950.0391,443470.6785,공동탕업,0,0,0,0,1,1,0,0,0,N,0,,,,,0,,,0,0,N
3210000,3210000-202-1983-00132,19831226,,1,영업/정상,1,영업,,,,,02  5341249,546.38,137829,서울특별시 서초구 방배동 773-18번지 (1층~2층) ,서울특별시 서초구 방배로 234-9 (방배동),6584,백선탕,2017-03-10 16:43,I,59:59.0,공동탕업,199067.4017,443559.2162,공동탕업,0,0,1,2,0,0,0,0,2,N,0,,,,자가,0,,,0,0,N
3210000,3210000-202-2016-00001,20160211,,1,영업/정상,1,영업,,,,,533 0314,290,137885,서울특별시 서초구 서초동 1715-3 지하 2층 ,"서울특별시 서초구 법원로2길 20, 지하 2층 (서초동, 동구빌딩)",6596,동구사우나,2020-06-24 16:18,U,40:00.0,공동탕업,201064.3003,443526.2549,공동탕업,0,0,0,0,2,2,0,0,3,N,0,,,,임대,0,,,0,0,N
3220000,3220000-202-1983-00311,19830208,,3,폐업,2,폐업,20030225,,,,02 5441658,239.86,135957,서울특별시 강남구 청담동 126-2번지 ,,,한남탕,2003-03-09 0:00,I,59:59.0,공동탕업,204497.9253,447085.2092,공동탕업,,,,,,,,,,N,,,,,,,,,,,N
3210000,3210000-202-2017-00002,20171208,,1,영업/정상,1,영업,,,,,525 8225,275,137874,서울특별시 서초구 서초동 1573-14 지하 2층 ,"서울특별시 서초구 반포대로30길 81, 웅진타워 지하 2층 (서초동)",6644,썬 사우나(sun sauna),2020-11-10 14:43,U,40:00.0,공동탕업,201068.5429,443409.0584,공동탕업,0,0,,,2,2,0,0,1,N,0,,,,임대,0,0,0,0,0,Y
3210000,3210000-202-2018-00001,20180723,,1,영업/정상,1,영업,,,,,02511 3788,259,137810,서울특별시 서초구 반포동 734-26 지하1 ,"서울특별시 서초구 사평대로55길 47, 지하1층 (반포동)",6540,라일락 여성 전용 사우나,2021-10-05 12:31,U,40:00.0,공동탕업+찜질시설서비스영업,201859.4909,444875.7823,공동탕업+찜질시설서비스영업,5,1,,,1,1,0,0,1,Y,0,,,,임대,0,0,0,0,0,N
3210000,3210000-202-1983-00130,19831128,,1,영업/정상,1,영업,,,,,02 5862345,276.3,137871,서울특별시 서초구 서초동 1511-14 ,서울특별시 서초구 반포대로21길 30 (서초동),6657,수정사우나,2020-06-24 16:07,U,40:00.0,공동탕업,200645.5655,442803.7771,공동탕업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N
3210000,3210000-202-2015-00001,20150112,,1,영업/정상,1,영업,,,,,34776726,"1,270.94",137040,서울특별시 서초구 반포동 885번지 지하 2층 202호 ,"서울특별시 서초구 신반포로 27-6, 지하 2층 202호 (반포동)",6502,한신목욕탕,2020-06-17 14:36,U,40:00.0,공동탕업,198845.0401,444439.8956,공동탕업,0,0,,,2,2,0,0,0,N,0,,,,임대,0,0,0,0,0,Y
3210000,3210000-202-2009-00006,20090408,,1,영업/정상,1,영업,,,,,537 5321,442.12,137840,"서울특별시 서초구 방배동 882-6번지 지하 1층, 지상 1층 ","서울특별시 서초구 서초대로 137, 지하1층, 지상1 층 (방배동)",6588,방배여성전용불한증막,2020-06-16 15:28,U,40:00.0,공동탕업+찜질시설서비스영업,199679.223,442983.1887,공동탕업+찜질시설서비스영업,0,0,1,1,1,1,0,0,1,Y,0,,,,임대,0,,,0,0,N
3210000,3210000-202-2000-00005,20000821,,3,폐업,2,폐업,20030703,,,,5881648,502,137878,서울특별시 서초구 서초동 1625-2번지 ,,,교대대중사우나,2003-07-03 0:00,I,59:59.0,한증막업,201327.3577,442911.2979,한증막업,,,,,,,,,,N,,,,,,,,,,,N
3210000,3210000-202-1998-00164,19980321,,1,영업/정상,1,영업,,,,,234811002,"1,161.18",137800,서울특별시 서초구 반포동 2-8번지 신반포상가 지하 2층 ,"서울특별시 서초구 신반포로15길 29, 지하 2층 (반포동, 신반포상가)",6503,신반포대중목욕탕,2015-12-31 13:36,I,59:59.0,공동탕업,199448.513,444800.5508,공동탕업,0,0,0,0,2,2,0,0,0,N,0,,,,임대,0,,,0,0,N
3210000,3210000-202-2016-00002,20160408,,1,영업/정상,1,영업,,,,,597 3303,421.37,137851,서울특별시 서초구 방배동 1025-2번지 지하201호,"서울특별시 서초구 방배로 12, 지하 201호 (방배동)",6715,방배현대스포츠클럽,2020-06-15 14:22,U,40:00.0,공동탕업,200071.6076,441553.1757,공동탕업,0,0,,,2,2,0,0,4,Y,0,,,,자가,0,0,0,0,0,Y
3210000,3210000-202-2003-00004,20030226,,1,영업/정상,1,영업,,,,,02 5492461,254.1,137902,서울특별시 서초구 잠원동 14-3번지 지하 1층 ,"서울특별시 서초구 강남대로101안길 17, 지하 1층 (잠원동)",6525,제이제이여성전용사우나,2016-07-14 12:11,I,59:59.0,한증막업,201504.8634,445986.3963,한증막업,0,0,0,0,1,1,0,0,0,N,0,,,,임대,0,,,0,0,N
3210000,3210000-202-2009-00004,20090313,,1,영업/정상,1,영업,,,,,234732271,480.91,137862,서울특별시 서초구 서초동 1355-3 서초월드오피스텔 지하2층 ,"서울특별시 서초구 서운로 19 (서초동,서초월드오피스텔 지하2층)",6732,뉴녹주맥반석,2021-12-31 13:42,U,40:00.0,찜질시설서비스영업,202508.6461,442625.4139,찜질시설서비스영업,0,0,0,0,2,0,0,0,0,N,0,,,,,0,0,0,0,0,N
3210000,3210000-202-2007-00001,20070907,,3,폐업,2,폐업,20220627,,,,02  34764642,345.64,137806,서울특별시 서초구 반포동 93-1 (4층),서울특별시 서초구 사평대로 126 (반포동),6577,CN스포렉스,2022-06-27 11:00,U,09:00.0,공동탕업,199780.7865,444178.1759,,,,,,,,,,,,,,,,,,,,,,
3210000,3210000-202-2005-00001,20050411,,1,영업/정상,1,영업,,,,,5454113,"1,542.00",137902,서울특별시 서초구 잠원동 8-22 ,서울특별시 서초구 강남대로107길 5 (잠원동),6524,스파레이,2021-10-28 15:15,U,40:00.0,공동탕업+찜질시설서비스영업,201537.1505,446202.4719,공동탕업+찜질시설서비스영업,0,0,3,3,1,2,0,0,5,Y,0,,,,,0,0,0,0,0,N
3210000,3210000-202-2009-00005,20090407,,1,영업/정상,1,영업,,,,,02  526 9669,796.05,137893,서울특별시 서초구 양재동 202 더케이서울호텔 지하 1층 ,"서울특별시 서초구 바우뫼로12길 70, 지하 1층 (양재동, 더케이서울호텔)",6769,갤럭시아 스포츠클럽,2020-06-29 14:07,U,40:00.0,공동탕업,202833.2617,440511.5612,공동탕업,0,0,0,0,1,1,0,0,2,Y,0,,,,임대,0,,,0,0,N
3210000,3210000-202-2007-00003,20071227,,1,영업/정상,1,영업,,,,,529 3141,783.95,137886,서울특별시 서초구 양재동 1-23번지 단성빌딩 지하 1층(도로명주소 직권 등록) ,"서울특별시 서초구 남부순환로 2634-8, 지하 1층 (양재동, 단성빌딩)",6738,나비 불한증막,2016-08-09 11:59,I,59:59.0,공동탕업+찜질시설서비스영업,203348.776,442475.7182,공동탕업+찜질시설서비스영업,7,2,0,0,1,1,0,0,1,N,0,,,,임대,0,,,0,0,N
3210000,3210000-202-2000-00006,20001130,,1,영업/정상,1,영업,,,,,02 5255004,532.83,137858,"서울특별시 서초구 서초동 1330-16 지하 2층(201호, 202호) ","서울특별시 서초구 서초대로78길 44, 지하 2층 (서초동)",6626,강남스파랜드,2020-06-29 11:54,U,40:00.0,공동탕업+찜질시설서비스영업,202448.2754,443505.79,공동탕업+찜질시설서비스영업,0,0,0,0,2,2,0,0,2,Y,0,,,,임대,0,,,0,0,N
3210000,3210000-202-2003-00012,20031105,,1,영업/정상,1,영업,,,,,02  5890688,"2,249.32",137130,"서울특별시 서초구 양재동 275-6 삼호물산빌딩 지하1,2층 B동 ","서울특별시 서초구 논현로 87, B동 지하1,2층 (양재동, 삼호물산빌딩)",6775,삼호궁전사우나,2020-08-16 17:50,U,40:00.0,공동탕업+찜질시설서비스영업,203847.0295,441707.8193,공동탕업+찜질시설서비스영업,0,0,0,0,1,2,0,0,0,N,0,,,,,0,,,0,0,Y
3210000,3210000-202-1995-00174,19950825,,1,영업/정상,1,영업,,,,,234612423,558.84,137900,서울특별시 서초구 우면동 66-2번지 세신우면종합상가 지하2층 ,"서울특별시 서초구 바우뫼로7길 8, 지하2층 (우면동, 세신우면종합상가)",6762,우면목욕탕,2017-11-21 13:32,I,59:59.0,공동탕업,202175.0111,440963.7591,공동탕업,0,0,0,0,0,0,0,0,0,N,0,,,,,0,,,0,0,N
3210000,3210000-202-2004-00002,20040501,,3,폐업,2,폐업,20230112,,,,234654848,"2,600.00",137866,"서울특별시 서초구 서초동 1445-3 국제전자센타 지하1층[이중참고 영업주장 29~38,(39,40식당 예정)41~65,68~70,94~123,126~137호","서울특별시 서초구 효령로 304 (서초동,국제전자센타 지하1층)",6720,국제스파휘트니스,2023-01-12 14:25,U,04:00.0,공동탕업+찜질시설서비스영업,201501.6727,442505.5731,,,,,,,,,,,,,,,,,,,,,,
3210000,3210000-202-2003-00015,20031120,,1,영업/정상,1,영업,,,,,02 5876785,606.98,137844,서울특별시 서초구 방배동 935-12 지상 1~3층 ,"서울특별시 서초구 서초대로24길 38 (방배동,지상 1~3층)",6672,광진탕,2021-09-08 16:49,U,40:00.0,공동탕업,199377.3592,442626.1321,공동탕업,0,0,1,3,0,0,0,0,0,N,0,,,,임대,0,0,0,0,0,N
